point_id,latitude,longitude,transaction_volume,user_id
1497,38.47078407,27.11126584,245,1497
1498,38.42562979,27.08236593,191,1498
1499,38.48888217,27.10841255,286,1499
1500,38.48357689,27.12757451,64,1500
1501,38.48251776,27.14030306,312,1501
1502,38.45311268,27.12230297,112,1502
1503,38.48796628,27.08955028,315,1503
1504,38.49013158,27.10313745,203,1504
1505,38.52260721,27.10926485,198,1505
1506,38.49307674,27.14560466,276,1506
1507,38.46313601,27.09599930,390,1507
1508,38.49140153,27.09237743,85,1508
1509,38.46735667,27.13803827,481,1509
1510,38.50109249,27.12499310,367,1510
1511,38.46749614,27.13507201,420,1511
1512,38.46945161,27.12030988,474,1512
1513,38.49440623,27.13287801,492,1513
1514,38.47647874,27.11166679,453,1514
1515,38.47554485,27.11857178,218,1515
1516,38.46501056,27.15508899,112,1516
1517,38.49304396,27.12841699,385,1517
1518,38.43736277,27.12915401,344,1518
1519,38.46418310,27.09532580,255,1519
1520,38.47167661,27.15455741,320,1520
1521,38.48191974,27.07842564,468,1521
1522,38.50177468,27.10565648,101,1522
1523,38.46438414,27.13792850,343,1523
1524,38.46135530,27.13126899,323,1524
1525,38.46910218,27.15263580,106,1525
1526,38.48764830,27.10347217,86,1526
1527,38.51509022,27.15129203,342,1527
1528,38.44680505,27.06899822,29,1528
1529,38.48420415,27.07852935,364,1529
1530,38.50334413,27.12165498,183,1530
1531,38.50894212,27.12454846,299,1531
1532,38.50555495,27.12586658,188,1532
1533,38.46514699,27.11016806,297,1533
1534,38.47808347,27.11883684,423,1534
1535,38.48844511,27.11177023,401,1535
1536,38.47667652,27.11428468,480,1536
1537,38.45889383,27.11926300,417,1537
1538,38.46881423,27.09926496,161,1538
1539,38.44692558,27.12477879,36,1539
1540,38.48804592,27.11747306,249,1540
1541,38.50607375,27.11566272,423,1541
1542,38.47660581,27.10687746,191,1542
1543,38.48156653,27.13872643,486,1543
1544,38.48649998,27.09945764,82,1544
1545,38.48504107,27.11365574,12,1545
1546,38.47184966,27.07886193,113,1546
1547,38.49982554,27.12862302,251,1547
1548,38.48921371,27.12388548,62,1548
1549,38.50564745,27.10551606,47,1549
1550,38.49456435,27.14577314,331,1550
1551,38.46064856,27.14067838,493,1551
1552,38.45817763,27.14881138,466,1552
1553,38.46619330,27.14289647,189,1553
1554,38.47690665,27.08560112,264,1554
1555,38.47654064,27.08868817,406,1555
1556,38.51339582,27.11165995,211,1556
1557,38.46432827,27.12656861,353,1557
1558,38.46715036,27.14172124,78,1558
1559,38.46512319,27.08845695,467,1559
1560,38.43496393,27.09960628,393,1560
1561,38.48196462,27.09570667,209,1561
1562,38.46700088,27.12822947,248,1562
1563,38.50277404,27.09431820,418,1563
1564,38.48488522,27.13636422,349,1564
1565,38.50948513,27.12175569,496,1565
1566,38.49879625,27.10310538,59,1566
1567,38.47370673,27.11788182,113,1567
1568,38.46175372,27.09476256,394,1568
1569,38.47660876,27.13972715,333,1569
1570,38.48487763,27.10732066,98,1570
1571,38.45666729,27.09047874,211,1571
1572,38.46057083,27.13869330,500,1572
1573,38.44866133,27.09020911,294,1573
1574,38.48483205,27.11076005,149,1574
1575,38.48372812,27.12971030,47,1575
1576,38.48397938,27.13799340,15,1576
1577,38.48299672,27.11680178,165,1577
1578,38.46736511,27.11537981,161,1578
1579,38.46426192,27.15344358,290,1579
1580,38.46877903,27.09641104,57,1580
1581,38.46843743,27.12939897,368,1581
1582,38.50133820,27.12570368,93,1582
1583,38.48121476,27.14280933,461,1583
1584,38.48026578,27.11911081,108,1584
1585,38.49058493,27.12770964,365,1585
1586,38.46997151,27.13597627,266,1586
1587,38.49005410,27.05592667,401,1587
1588,38.49289968,27.14770925,174,1588
1589,38.46548353,27.10595518,202,1589
1590,38.51212740,27.12295556,397,1590
1591,38.42665637,27.13083037,300,1591
1592,38.47513719,27.12307638,477,1592
1593,38.46708460,27.10343644,179,1593
1594,38.49279318,27.11089590,190,1594
1595,38.49041932,27.15239143,12,1595
1596,38.50815718,27.13835007,385,1596
1597,38.50148290,27.10914474,185,1597
1598,38.48632875,27.16313102,480,1598
1599,38.46324246,27.12863531,24,1599
1600,38.49853101,27.13056308,230,1600
1601,38.37786459,27.12090784,124,1601
1602,38.35051470,27.15030301,104,1602
1603,38.33029642,27.13511643,90,1603
1604,38.38101599,27.16963165,185,1604
1605,38.35466640,27.14338249,426,1605
1606,38.37566106,27.17753948,389,1606
1607,38.35932662,27.12785200,298,1607
1608,38.35971466,27.12122273,16,1608
1609,38.37250949,27.14972459,327,1609
1610,38.34967477,27.15507516,162,1610
1611,38.35297336,27.13036978,397,1611
1612,38.37512267,27.16756505,362,1612
1613,38.39240152,27.18052439,45,1613
1614,38.34085281,27.16893205,114,1614
1615,38.36463100,27.16357085,39,1615
1616,38.33867729,27.18497790,143,1616
1617,38.33789667,27.14214066,180,1617
1618,38.32816662,27.13606327,458,1618
1619,38.35407597,27.15695367,148,1619
1620,38.36914274,27.15154238,142,1620
1621,38.36205963,27.11801780,209,1621
1622,38.32349317,27.14096942,99,1622
1623,38.33654707,27.16096870,394,1623
1624,38.35795189,27.17984891,267,1624
1625,38.33281469,27.15169328,425,1625
1626,38.32897549,27.13782514,212,1626
1627,38.32243929,27.14663180,10,1627
1628,38.36239369,27.12073376,362,1628
1629,38.36214883,27.13660497,102,1629
1630,38.34724846,27.15903549,52,1630
1631,38.36896136,27.15421771,422,1631
1632,38.33870117,27.14747544,132,1632
1633,38.35099523,27.17198918,122,1633
1634,38.37310538,27.15356946,24,1634
1635,38.33878884,27.20354198,441,1635
1636,38.32952221,27.12365772,438,1636
1637,38.38672555,27.16098018,327,1637
1638,38.37483080,27.14702988,370,1638
1639,38.32095680,27.19245399,269,1639
1640,38.35743311,27.12526647,96,1640
1641,38.31741097,27.12588600,62,1641
1642,38.36818651,27.14949461,333,1642
1643,38.36643753,27.15829702,294,1643
1644,38.38254667,27.11924634,207,1644
1645,38.34611252,27.11945070,301,1645
1646,38.30733909,27.19711275,49,1646
1647,38.34787321,27.16269183,334,1647
1648,38.34734869,27.17623160,56,1648
1649,38.29091115,27.14875578,410,1649
1650,38.34347387,27.15032308,311,1650
1651,38.35419321,27.17500561,202,1651
1652,38.34192066,27.13771927,266,1652
1653,38.37048623,27.16041358,50,1653
1654,38.34978239,27.16852407,185,1654
1655,38.36866917,27.16317805,82,1655
1656,38.36800606,27.12536186,322,1656
1657,38.34697159,27.13963301,23,1657
1658,38.32294073,27.16527711,495,1658
1659,38.35449872,27.13161632,149,1659
1660,38.38771917,27.17798852,356,1660
1661,38.36630052,27.14907497,84,1661
1662,38.35374724,27.11482678,412,1662
1663,38.37454826,27.13386948,412,1663
1664,38.30935644,27.16844128,156,1664
1665,38.36752188,27.14628572,453,1665
1666,38.33339561,27.13479641,437,1666
1667,38.34854500,27.11306775,157,1667
1668,38.35281958,27.12727584,345,1668
1669,38.36072621,27.15673159,391,1669
1670,38.35622637,27.12361511,402,1670
1671,38.37578154,27.16534479,69,1671
1672,38.33751249,27.16904804,314,1672
1673,38.36771138,27.15229138,295,1673
1674,38.32846454,27.11420768,383,1674
1675,38.32190986,27.12730365,219,1675
1676,38.34663729,27.13242292,126,1676
1677,38.37545455,27.15673332,382,1677
1678,38.35388533,27.12378299,262,1678
1679,38.32393507,27.12570294,171,1679
1680,38.37376809,27.14416660,387,1680
1681,38.32117495,27.13061410,493,1681
1682,38.35802007,27.12782957,118,1682
1683,38.33363973,27.12947440,285,1683
1684,38.36873507,27.15767004,251,1684
1685,38.34066800,27.14958325,72,1685
1686,38.32644442,27.17437678,433,1686
1687,38.33824877,27.15816975,447,1687
1688,38.35417955,27.14252720,499,1688
1689,38.34864170,27.15030387,500,1689
1690,38.33847499,27.16397524,175,1690
1691,38.31527912,27.13182186,244,1691
1692,38.29056267,27.15786781,271,1692
1693,38.36673891,27.12608347,249,1693
1694,38.31403303,27.13919170,148,1694
1695,38.32387628,27.13719279,465,1695
1696,38.31257803,27.15951541,216,1696
1697,38.36911634,27.18107237,88,1697
1698,38.34689156,27.15019429,493,1698
1699,38.32727648,27.12027210,414,1699
1700,38.34742568,27.15033337,252,1700
1701,38.36089988,27.11677166,376,1701
1702,38.30545824,27.14821524,232,1702
1703,38.38682551,27.13904241,441,1703
1704,38.32286399,27.17160385,135,1704
1705,38.33316865,27.11698600,90,1705
1706,38.33005476,27.13685408,385,1706
1707,38.36460084,27.16372587,295,1707
1708,38.34141665,27.17549099,280,1708
1709,38.34146992,27.14786736,103,1709
1710,38.34190599,27.16161888,54,1710
1711,38.33238480,27.13262368,295,1711
1712,38.31515774,27.15630924,77,1712
1713,38.33627434,27.15078600,467,1713
1714,38.35589922,27.15916706,492,1714
1715,38.33716790,27.20950722,334,1715
1716,38.36138799,27.15760274,59,1716
1717,38.32961978,27.13737888,30,1717
1718,38.34239266,27.12993812,70,1718
1719,38.36189777,27.19613343,68,1719
1720,38.36549991,27.17835096,255,1720
1721,38.34995508,27.15653973,154,1721
1722,38.34485895,27.14563137,74,1722
1723,38.35937535,27.17907158,263,1723
1724,38.32807752,27.15443933,107,1724
1725,38.34029463,27.12801945,245,1725
1726,38.37530439,27.14600651,151,1726
1727,38.34589847,27.14401512,301,1727
1728,38.34097602,27.12638112,324,1728
1729,38.34268796,27.15671942,452,1729
1730,38.32901139,27.14984120,378,1730
1731,38.38842220,27.12119493,139,1731
1732,38.38312883,27.17795121,274,1732
1733,38.34182505,27.16836451,215,1733
1734,38.35073934,27.11864423,188,1734
1735,38.33048553,27.17484449,336,1735
1736,38.36486204,27.13144438,147,1736
1737,38.30946662,27.14975900,253,1737
1738,38.34712732,27.12762376,177,1738
1739,38.34351415,27.14684948,55,1739
1740,38.34173207,27.14890087,382,1740
1741,38.32640209,27.15892397,279,1741
1742,38.39045840,27.17982334,190,1742
1743,38.31052415,27.16581474,327,1743
1744,38.33702656,27.14585499,162,1744
1745,38.35181713,27.17537546,252,1745
1746,38.36265227,27.19601971,118,1746
1747,38.37219852,27.15102618,252,1747
1748,38.34637412,27.13429451,345,1748
1749,38.33268360,27.13639794,407,1749
1750,38.35670688,27.16559908,37,1750
1751,38.34449834,27.14280789,155,1751
1752,38.36738338,27.13677199,79,1752
1753,38.34031462,27.16513359,491,1753
1754,38.34187037,27.14255540,238,1754
1755,38.31775140,27.13923761,141,1755
1756,38.31907606,27.13363041,436,1756
1757,38.34166583,27.13197062,417,1757
1758,38.34196504,27.14896627,257,1758
1759,38.33081881,27.14893662,360,1759
1760,38.36144935,27.13857231,436,1760
1761,38.39105440,27.20021057,489,1761
1762,38.34256377,27.17763246,203,1762
1763,38.36148139,27.12014141,415,1763
1764,38.32234568,27.14841200,222,1764
1765,38.36324275,27.16546668,87,1765
1766,38.35958092,27.15786490,25,1766
1767,38.33298034,27.13488399,251,1767
1768,38.31129782,27.12313943,50,1768
1769,38.33715832,27.17926008,80,1769
1770,38.35747941,27.14099319,430,1770
1771,38.33573027,27.15133204,264,1771
1772,38.39186891,27.16710689,428,1772
1773,38.35083734,27.12804856,279,1773
1774,38.34876575,27.15005840,240,1774
1775,38.32433455,27.13642782,110,1775
1776,38.36818104,27.12818344,249,1776
1777,38.34390506,27.16811656,41,1777
1778,38.37244867,27.15173147,365,1778
1779,38.35297790,27.12737858,94,1779
1780,38.35437688,27.14701889,145,1780
1781,38.34570781,27.13159663,68,1781
1782,38.31984292,27.10385989,124,1782
1783,38.32149525,27.16093457,40,1783
1784,38.35983599,27.15090656,70,1784
1785,38.33064121,27.13258520,406,1785
1786,38.35556658,27.13168421,156,1786
1787,38.34191398,27.11753189,458,1787
1788,38.36112513,27.13226159,76,1788
1789,38.36438082,27.14768247,75,1789
1790,38.35141880,27.16534046,323,1790
1791,38.29829262,27.12832747,182,1791
1792,38.33021495,27.14920815,10,1792
1793,38.36030131,27.15136008,371,1793
1794,38.37325562,27.14529109,255,1794
1795,38.37159117,27.13664366,227,1795
1796,38.35156826,27.15570103,267,1796
1797,38.38951912,27.15012384,202,1797
1798,38.33884236,27.18779987,249,1798
1799,38.34069002,27.15019032,297,1799
1800,38.36656050,27.15957344,68,1800
1801,38.35661906,27.13096923,227,1801
1802,38.36255171,27.15672051,377,1802
1803,38.33910546,27.16356411,470,1803
1804,38.33301191,27.17798960,265,1804
1805,38.32569477,27.13708730,313,1805
1806,38.36655041,27.16080972,15,1806
1807,38.31782089,27.15109462,179,1807
1808,38.33107943,27.14984239,409,1808
1809,38.37919596,27.16226611,110,1809
1810,38.33124272,27.16102190,104,1810
1811,38.34045740,27.15691780,405,1811
1812,38.34509571,27.13698817,463,1812
1813,38.33910321,27.16667686,429,1813
1814,38.37819498,27.12397648,233,1814
1815,38.36065983,27.15061003,356,1815
1816,38.34577992,27.16323421,424,1816
1817,38.36075882,27.15356595,203,1817
1818,38.35169044,27.17106506,210,1818
1819,38.34087101,27.13999493,229,1819
1820,38.33978271,27.14196944,382,1820
1821,38.33526465,27.15754345,152,1821
1822,38.34939728,27.15061267,393,1822
1823,38.36549294,27.16716548,386,1823
1824,38.36039591,27.13533189,359,1824
1825,38.34113760,27.13063372,158,1825
1826,38.30883718,27.13862785,258,1826
1827,38.34011852,27.16519174,342,1827
1828,38.38468955,27.14844597,12,1828
1829,38.34541160,27.14241732,390,1829
1830,38.33428320,27.15819188,413,1830
1831,38.34253366,27.12749633,242,1831
1832,38.33939849,27.14346422,286,1832
1833,38.32547576,27.12465573,114,1833
1834,38.37671004,27.15637857,304,1834
1835,38.35724961,27.11592381,387,1835
1836,38.37362262,27.13964775,161,1836
1837,38.36853282,27.14277071,169,1837
1838,38.32363274,27.12445093,53,1838
1839,38.32447574,27.17453705,321,1839
1840,38.34258406,27.14782431,94,1840
1841,38.36434547,27.13572291,245,1841
1842,38.32427401,27.19551418,91,1842
1843,38.33370036,27.13611797,258,1843
1844,38.34464209,27.16091548,257,1844
1845,38.33878584,27.13959768,440,1845
1846,38.34082132,27.13203335,446,1846
1847,38.33609135,27.14739080,175,1847
1848,38.31963224,27.14845097,45,1848
1849,38.35148758,27.14457775,388,1849
1850,38.33736662,27.16661023,289,1850
1851,38.35894695,27.13953003,71,1851
1852,38.36741097,27.16596345,467,1852
1853,38.33686163,27.16923847,167,1853
1854,38.36652284,27.19165283,27,1854
1855,38.34396180,27.15352297,164,1855
1856,38.36685979,27.13832377,311,1856
1857,38.35288804,27.17103777,64,1857
1858,38.36000992,27.13146823,262,1858
1859,38.34209781,27.14379414,245,1859
1860,38.38477314,27.15845811,394,1860
1861,38.33673524,27.18214404,430,1861
1862,38.33997461,27.11284538,17,1862
1863,38.35825352,27.15519704,227,1863
1864,38.35913482,27.14807889,497,1864
1865,38.35951219,27.14038243,241,1865
1866,38.36764717,27.14589709,130,1866
1867,38.35570685,27.15251729,264,1867
1868,38.37327460,27.15131261,112,1868
1869,38.36485745,27.13249002,345,1869
1870,38.34035102,27.14330074,327,1870
1871,38.32661709,27.16884856,83,1871
1872,38.33138754,27.11269770,488,1872
1873,38.35990286,27.18385826,344,1873
1874,38.35894621,27.15312831,54,1874
1875,38.33778872,27.18625781,370,1875
1876,38.35045986,27.13616755,379,1876
1877,38.36909677,27.17458797,29,1877
1878,38.33666426,27.15157735,331,1878
1879,38.35064042,27.14500131,419,1879
1880,38.34158202,27.15214854,275,1880
1881,38.33070994,27.11360420,424,1881
1882,38.33447807,27.16447546,10,1882
1883,38.35430415,27.14023736,72,1883
1884,38.35331821,27.18722917,10,1884
1885,38.32290252,27.13800483,438,1885
1886,38.32672804,27.15190625,354,1886
1887,38.35399506,27.13622453,324,1887
1888,38.37122634,27.17421961,486,1888
1889,38.37736085,27.15577185,208,1889
1890,38.33966514,27.15776797,412,1890
1891,38.33198370,27.13756937,379,1891
1892,38.32740028,27.15586642,323,1892
1893,38.36835785,27.16696891,492,1893
1894,38.31492985,27.13447321,414,1894
1895,38.35592702,27.14188071,430,1895
1896,38.31458509,27.14724972,102,1896
1897,38.34370020,27.19097162,44,1897
1898,38.33367437,27.15241784,121,1898
1899,38.34855316,27.14705697,425,1899
1900,38.36929439,27.19093421,272,1900
